entrez_gene_id	hugo_symbol
91404	SESTD1
81606	LBH
805	CALM2
9045	RPL14
258	AMBN
65056	GPBP1
80350	LPAL2
3475	IFRD1
9788	MTSS1
7486	WRN
9328	GTF3C5
79949	PLEKHS1
8879	SGPL1
64210	MMS19
55361	PI4K2A
27087	B3GAT1
219428	OR4C16
192111	PGAM5
283461	C12orf40
7711	ZNF155
65122	PRAMEF2
127833	SYT2
23219	FBXO28
22950	SLC4A1AP
56897	WRNIP1
55754	TMEM30A
55023	PHIP
23212	RRS1
401612	SLC25A53
51303	FKBP11
161725	OTUD7A
10308	ZNF267
29123	ANKRD11
5193	PEX12
7617	ZNF66
5605	MAP2K2
729528	PRAMEF14
3310	HSPA6
200232	FAM209A
55843	ARHGAP15
2917	GRM7
64419	MTMR14
8728	ADAM19
4651	MYO10
4584	MUC3A
154754	PRSS3P2
11112	HIBADH
66036	MTMR9
7464	CORO2A
138429	PIP5KL1
29126	CD274
8027	STAM
4684	NCAM1
5091	PC
1967	EIF2B1
26686	OR4E2
60686	C14orf93
55172	DNAAF2
8558	CDK10
84687	PPP1R9B
147719	LYPD4
100527963	PMF1-BGLAP
1953	MEGF6
55225	RAVER2
91942	NDUFAF2
9765	ZFYVE16
102724473	GAGE10
372	ARCN1
8050	PDHX
3338	DNAJC4
7112	TMPO
84891	ZSCAN10
81620	CDT1
652966	SNORD10
26245	OR2M4
4528	MTIF2
27303	RBMS3
658	BMPR1B
8899	PRPF4B
57150	SMIM8
219285	SAMD9L
51105	PHF20L1
54212	SNTG1
2263	FGFR2
28388	IGHV5-51
1588	CYP19A1
92822	ZNF276
65095	KRI1
26232	FBXO2
4817	NIT1
55758	RCOR3
378807	CATSPER4
140625	ACTRT2
10600	USP16
25972	UNC50
9852	EPM2AIP1
152992	TRMT44
138799	OR13C5
51566	ARMCX3
1305	COL13A1
1240	CMKLR1
9201	DCLK1
51804	SIX4
254531	LPCAT4
753	LDLRAD4
25925	ZNF521
171392	ZNF675
60680	CELF5
2359	FPR3
4000	LMNA
7042	TGFB2
373856	USP41
94101	ORMDL1
60491	NIF3L1
26084	ARHGEF26
9223	MAGI1
55209	SETD5
92305	TMEM129
401124	DTHD1
901	CCNG2
902	CCNH
405754	ERVFRD-1
55227	LRRC1
29803	REPIN1
29896	TRA2A
29881	NPC1L1
8021	NUP214
158521	FMR1NB
4153	MBL2
338662	OR8D4
84660	CCDC62
376132	LRRC10
84101	USP44
56924	PAK6
766	CA7
9058	SLC13A2
84514	GHDC
147138	TMC8
23327	NEDD4L
22920	KIFAP3
29949	IL19
9541	CIR1
1838	DTNB
80157	CWH43
9247	GCM2
81578	COL21A1
56903	PAPOLB
26985	AP3M1
64333	ARHGAP9
4055	LTBR
10038	PARP2
28642	TRAV39
146227	BEAN1
124989	EFCAB13
5216	PFN1
220164	DOK6
170961	ANKRD24
441864	TARM1
11189	CELF3
6487	ST3GAL3
3579	CXCR2
56918	C2orf83
2202	EFEMP1
8507	ENC1
7415	VCP
2002	ELK1
9632	SEC24C
84867	PTPN5
114971	PTPMT1
2120	ETV6
57542	KLHL42
225	ABCD2
1603	DAD1
143471	PSMA8
284433	OR10H5
5768	QSOX1
4595	MUTYH
655	BMP7
3099	HK2
942	CD86
5062	PAK2
55247	NEIL3
9037	SEMA5A
10234	LRRC17
10157	AASS
9805	SCRN1
692094	MSMP
28985	MCTS1
5209	PFKFB3
23647	ARFIP2
51228	GLTP
7421	VDR
6810	STX4
5934	RBL2
2931	GSK3A
147700	KLC3
25903	OLFML2B
5997	RGS2
64710	NUCKS1
6874	TAF4
1281	COL3A1
51057	WDPCP
287015	TRIM42
64399	HHIP
51056	LAP3
64946	CENPH
10385	BTN2A2
3597	IL13RA1
6907	TBL1X
4676	NAP1L4
347902	AMIGO2
84926	SPRYD3
28984	RGCC
57161	PELI2
7369	UMOD
9810	RNF40
6143	RPL19
811	CALR
163255	ZNF540
388551	CEACAM16
29903	CCDC106
7691	ZNF132
9293	GPR52
868	CBLB
23276	KLHL18
64434	NOM1
57805	CCAR2
10863	ADAM28
406987	MIR204
56474	CTPS2
1847	DUSP5
6934	TCF7L2
5407	PNLIPRP1
5832	ALDH18A1
5450	POU2AF1
219986	OR4D11
2700	GJA3
9798	IST1
2232	FDXR
26502	NARF
9927	MFN2
11240	PADI2
163486	DENND1B
79729	SH3D21
127391	TMCO2
56140	PCDHA8
56108	PCDHGA7
10826	FAXDC2
28962	OSTM1
81696	OR5V1
56479	KCNQ5
9603	NFE2L3
79741	CCDC7
159195	USP54
1791	DNTT
9882	TBC1D4
1735	DIO3
4308	TRPM1
7783	ZP2
2689	GH2
115727	RASGRP4
3903	LAIR1
83998	REG4
149461	CLDN19
728882	FAM182B
140831	ZSWIM3
64965	MRPS9
90557	CCDC74A
8607	RUVBL1
7068	THRB
84126	ATRIP
2822	GPLD1
83787	ARMC10
6978	TRGV5
26024	PTCD1
1260	CNGA2
56	ACRV1
402	ARL2
79912	PYROXD1
10526	IPO8
390649	OR4F15
360226	PRSS41
25839	COG4
8140	SLC7A5
126014	OSCAR
29924	EPN1
10250	SRRM1
3232	HOXD3
23363	OBSL1
90407	TMEM41A
8320	EOMES
23024	PDZRN3
85027	SMIM3
27430	MAT2B
7431	VIM
440041	TRIM51HP
79657	RPAP3
10988	METAP2
30009	TBX21
350383	GPR142
9525	VPS4B
64121	RRAGC
27107	ZBTB11
84522	JAGN1
80319	CXXC4
340024	SLC6A19
23008	KLHDC10
375567	VWC2
347051	SLC10A5
158293	FAM120AOS
10761	PLAC1
338596	ST8SIA6
3433	IFIT2
4312	MMP1
55226	NAT10
81327	OR4A16
390245	KDM4E
9147	NEMF
11143	KAT7
3607	FOXK2
199699	DAND5
54760	PCSK4
5976	UPF1
79760	GEMIN7
390882	OR7G2
6847	SYCP1
50717	DCAF8
8444	DYRK3
84879	MFSD2A
55624	POMGNT1
85359	DGCR6L
10738	RFPL3
25777	SUN2
8520	HAT1
6478	SIAH2
344787	ZNF860
3033	HADH
22836	RHOBTB3
221718	LINC00518
11055	ZPBP
222865	TMEM130
55246	CCDC25
51209	RAB9B
9354	UBE4A
8424	BBOX1
283554	GPR137C
26689	OR4D1
84335	AKT1S1
65121	PRAMEF1
57645	POGK
89780	WNT3A
129804	FBLN7
23198	PSME4
285605	DTWD2
11254	SLC6A14
119587	CPXM2
389941	C1QL3
3316	HSPB2
283160	OR8D2
7069	THRSP
161779	PGBD4
64847	SPATA20
57572	DOCK6
100287722	AP4B1-AS1
400757	C1orf141
150280	HORMAD2
10135	NAMPT
157567	ANKRD46
1993	ELAVL2
5251	PHEX
79746	ECHDC3
9646	CTR9
5029	P2RY2
144448	TSPAN19
3613	IMPA2
2193	FARSA
523	ATP6V1A
6657	SOX2
55152	DALRD3
125	ADH1B
132989	C4orf36
23731	TMEM245
54462	CCSER2
6815	STYX
114791	TUBGCP5
145942	TMCO5A
92922	CCDC102A
3880	KRT19
283985	FADS6
64773	PCED1A
29774	POM121L9P
11015	KDELR3
200350	FOXD4L1
150737	TTC30B
4211	MEIS1
79963	ABCA11P
132884	EVC2
167127	UGT3A2
8521	GCM1
81567	TXNDC5
81551	STMN4
138050	HGSNAT
51759	C9orf78
51114	ZDHHC9
5599	MAPK8
10718	NRG3
338872	C1QTNF9
1511	CTSG
9369	NRXN3
80153	EDC3
8390	OR1G1
79990	PLEKHH3
84313	VPS25
129831	RBM45
3615	IMPDH2
7097	TLR2
27065	NSG1
5122	PCSK1
114792	KLHL32
1537	CYC1
6399	TRAPPC2
50937	CDON
26472	PPP1R14B
51503	CWC15
10220	GDF11
80301	PLEKHO2
100506736	SLFN12L
54808	DYM
84224	NBPF3
580	BARD1
127	ADH4
2549	GAB1
2823	GPM6A
6622	SNCA
1161	ERCC8
94234	FOXQ1
80853	KDM7A
137868	SGCZ
10880	ACTL7B
158067	AK8
9600	PITPNM1
79731	NARS2
53831	GPR84
9870	AREL1
51716	CES1P1
23174	ZCCHC14
1267	CNP
3292	HSD17B1
199692	ZNF627
84503	ZNF527
140467	ZNF358
60672	MIIP
127733	UBXN10
2036	EPB41L1
11317	RBPJL
51604	PIGT
54058	C21orf58
254240	BPIFC
7380	UPK3A
26355	FAM162A
64866	CDCP1
6059	ABCE1
10622	POLR3G
84062	DTNBP1
9363	RAB33A
55613	MTMR8
9148	NEURL1
8690	JRKL
9271	PIWIL1
8900	CCNA1
50804	MYEF2
1136	CHRNA3
9496	TBX4
23207	PLEKHM2
2134	EXTL1
25830	SULT4A1
49	ACR
344387	CDKL4
80059	LRRTM4
28874	IGKV3D-20
152404	IGSF11
201595	STT3B
84570	COL25A1
6793	STK10
134864	TAAR1
154043	CNKSR3
85481	PSKH2
254956	MORN5
389761	SPATA31D4
1662	DDX10
53	ACP2
439921	MXRA7
4298	MLLT1
440603	BCL2L15
54148	MRPL39
50650	ARHGEF3
54756	IL17RD
345651	ACTBL2
10559	SLC35A1
10507	SEMA4D
11196	SEC23IP
56952	PRTFDC1
10205	MPZL2
414899	BLID
2305	FOXM1
55082	ARGLU1
9764	KIAA0513
84981	MIR22HG
147409	DSG4
100288142	NBPF20
9903	KLHL21
8412	BCAR3
80343	SEL1L2
83733	SLC25A18
151306	GPBAR1
57140	RNPEPL1
56898	BDH2
9465	AKAP7
113115	MTFR2
349075	ZNF713
4603	MYBL1
10565	ARFGEF1
23189	KANK1
80314	EPC1
56158	TEX12
219983	OR4D6
10524	KAT5
84274	COQ5
121536	AEBP2
121355	GTSF1
552	AVPR1A
2308	FOXO1
319138	BNIP3P1
22909	FAN1
83985	SPNS1
10458	BAIAP2
7710	ZNF154
27243	CHMP2A
5226	PGD
5054	SERPINE1
835	CASP2
64921	CASD1
139628	FOXR2
79983	POF1B
11130	ZWINT
6348	CCL3
348235	SKA2
5273	SERPINB10
10848	PPP1R13L
4909	NTF4
3685	ITGAV
27148	STK36
28999	KLF15
197	AHSG
131544	CRYBG3
896	CCND3
51351	ZNF117
2491	CENPI
140597	TCEAL2
5540	NPY4R
5959	RDH5
2583	B4GALNT1
664613	MIR544A
9318	COPS2
146167	SLC38A8
23746	AIPL1
51341	ZBTB7A
10520	ZNF211
284312	ZSCAN1
128371	OR6K6
55160	ARHGEF10L
81788	NUAK2
22887	FOXJ3
3604	TNFRSF9
440905	FAR2P1
27436	EML4
51263	MRPL30
4547	MTTP
221749	PXDC1
57210	SLC45A4
3717	JAK2
255239	ANKK1
619383	SCARNA9
10808	HSPH1
5457	POU4F1
2935	GSPT1
10295	BCKDK
146434	ZNF597
55239	OGFOD1
5376	PMP22
339241	KRT17P2
26115	TANC2
1054	CEBPG
2117	ETV3
55105	GPATCH2
256435	ST6GALNAC3
10950	BTG3
84173	ELMOD3
10865	ARID5A
131669	UROC1
55669	MFN1
200931	SLC51A
27086	FOXP1
728411	GUSBP1
57180	ACTR3B
5774	PTPN3
5069	PAPPA
10444	ZER1
54470	ARMCX6
64860	ARMCX5
3358	HTR2C
330	BIRC3
390259	BSX
119765	OR4B1
4728	NDUFS8
84342	COG8
2124	EVI2B
51174	TUBD1
64853	AIDA
149934	NCOR1P1
8940	TOP3B
11250	GPR45
9262	STK17B
11188	NISCH
51663	ZFR
1871	E2F3
90665	TBL1Y
64081	PBLD
84986	ARHGAP19
112936	VPS26B
219417	OR8U1
55298	RNF121
9815	GIT2
55846	ITFG2
144455	E2F7
3682	ITGAE
8678	BECN1
404093	CUEDC1
10462	CLEC10A
223	ALDH9A1
23057	NMNAT2
339500	ZNF678
28908	IGKV4-1
4820	NKTR
6015	RING1
93643	TJAP1
51024	FIS1
445328	ARHGEF35
286075	ZNF707
9827	RGP1
486	FXYD2
3739	KCNA4
81168	OR8J3
51768	TM7SF3
147007	TMEM199
284114	TMEM102
163131	ZNF780B
11338	U2AF2
125981	ACER1
163479	FNDC7
54834	GDAP2
5590	PRKCZ
51575	ESF1
8530	CST7
57471	ERMN
8828	NRP2
200504	GKN2
5915	RARB
5162	PDHB
166379	BBS12
153201	SLC36A2
222537	HS3ST5
2070	EYA4
6804	STX1A
2792	GNGT1
2934	GSN
63951	DMRTA1
79589	RNF128
4110	MAGEA11
55559	HAUS7
79135	APOO
139793	PAGE3
8287	USP9Y
55328	RNLS
57571	CARNS1
116238	TLCD1
124790	HEXIM2
284390	ZNF763
339366	ADAMTSL5
730051	ZNF814
148327	CREB3L4
126669	SHE
54455	FBXO42
9283	GPR37L1
391191	OR2AK2
9672	SDC3
55635	DEPDC1
92086	GGTLC1
83666	PARP9
729627	PRR23A
55207	ARL8B
51176	LEF1
10098	TSPAN5
3786	KCNQ3
28227	PPP2R3B
51144	HSD17B12
2735	GLI1
5777	PTPN6
390595	UBAP1L
83902	KRTAP17-1
653645	TBC1D3P1-DHX40P1
1185	CLCN6
2215	FCGR3B
26099	SZRD1
11124	FAF1
140881	DEFB129
56731	SLC2A4RG
5435	POLR2F
6382	SDC1
51372	TMA7
1047	CLGN
51247	PAIP2
2151	F2RL2
392307	FAM221B
139322	APOOL
53340	SPA17
144108	SPTY2D1
26512	INTS6
51588	PIAS4
7576	ZNF28
54991	C1orf159
3737	KCNA2
57326	PBXIP1
9696	CROCC
1131	CHRM3
284521	OR2L13
25770	C22orf31
79800	CARF
5161	PDHA2
51808	PHAX
4121	MAN1A1
245928	DEFB114
63979	FIGNL1
168374	ZNF92
5375	PMP2
168975	CNBD1
1759	DNM1
7088	TLE1
834	CASP1
112937	GLB1L3
100132979	GOLGA8DP
64718	UNKL
56928	SPPL2B
55769	ZNF83
4582	MUC1
440699	LRRC52
388646	GBP7
27296	TP53TG5
54891	INO80D
132321	C4orf33
22885	ABLIM3
255426	RASGEF1C
29964	PRICKLE4
5516	PPP2CB
8653	DDX3Y
657	BMPR1A
219855	SLC37A2
10346	TRIM22
84530	SRRM4
51382	ATP6V1D
1258	CNGB1
8522	GAS7
126074	SWSAP1
112939	NACC1
56961	SHD
91039	DPP9
23254	KAZN
6920	TCEA3
8514	KCNAB2
337878	KRTAP7-1
164781	DAW1
100534599	ISY1-RAB43
26996	GPR160
54165	DCUN1D1
401115	C4orf48
26272	FBXO4
64924	SLC30A5
2444	FRK
222658	KCTD20
84310	C7orf50
28568	TRBV19
346525	OR2A12
959	CD40LG
54503	ZDHHC13
5080	PAX6
51290	ERGIC2
9924	PAN2
23250	ATP11A
11345	GABARAPL2
149620	CHIAP2
5993	RFX5
128153	SPATA17
9629	CLCA3P
2687	GGT5
64241	ABCG8
132946	ARL9
26157	GIMAP2
4852	NPY
158747	MOSPD2
4440	MSI1
440145	MZT1
115098	CCDC124
10859	LILRB1
10641	NPRL2
346653	FAM71F2
79723	SUV39H2
338674	OR5F1
254552	NUDT8
91010	FMNL3
28468	IGHV1-18
493901	RNASE12
220	ALDH1A3
6638	SNRPN
2962	GTF2F1
23549	DNPEP
255330	NUP210P1
11277	TREX1
79646	PANK3
84154	RPF2
54329	GPR85
7016	TESK1
53358	SHC3
7166	TPH1
81570	CLPB
22821	RASA3
79612	NAA16
64745	METTL17
348158	ACSM2B
55066	PDPR
18	ABAT
5164	PDK2
29899	GPSM2
2224	FDPS
7130	TNFAIP6
54657	UGT1A4
440955	TMEM89
8001	GLRA3
340307	CTAGE6
563	AZGP1
9108	MTMR7
55667	DENND4C
349633	PLET1
144110	TMEM86A
54997	TESC
10566	AKAP3
5267	SERPINA4
23558	WBP2
83715	ESPN
284697	KIAA1107
54437	SEMA5B
8048	CSRP3
221091	LRRN4CL
10411	RAPGEF3
6843	VAMP1
2259	FGF14
387332	TBPL2
339044	PKD1P1
83394	PITPNM3
84261	FBXW9
93323	HAUS8
388558	ZNF808
7812	CSDE1
8318	CDC45
285190	RGPD4
57654	UVSSA
7478	WNT8A
7060	THBS4
51715	RAB23
57037	ANKMY2
3624	INHBA
29990	PILRB
8636	SSNA1
8471	IRS4
390113	OR4X1
26496	OR10A3
55530	SVOP
11228	RASSF8
283373	ANKRD52
283349	RASSF3
79621	RNASEH2B
10082	GPC6
9529	BAG5
91603	ZNF830
51087	YBX2
8774	NAPG
10272	FSTL3
79594	MUL1
5586	PKN2
3420	IDH3B
128602	C20orf85
10069	RWDD2B
28778	IGLV6-57
1439	CSF2RB
7324	UBE2E1
5449	POU1F1
9631	NUP155
23500	DAAM2
860	RUNX2
80142	PTGES2
254295	PHYHD1
51132	RLIM
10179	RBM7
283159	OR8D1
340980	OR52B6
26229	B3GAT3
10897	YIF1A
3902	LAG3
10914	PAPOLA
125170	MIEF2
124626	ZPBP2
284382	ACTL9
338324	S100A7A
25802	LMOD1
10450	PPIE
149233	IL23R
51100	SH3GLB1
10544	PROCR
128497	SPATA25
8462	KLF11
5806	PTX3
23262	PPIP5K2
23080	AVL9
60506	NYX
7258	TSPY1
81930	KIF18A
219437	OR5L1
4323	MMP14
124274	GPR139
5329	PLAUR
54879	ST7L
64858	DCLRE1B
911	CD1C
391107	OR10K2
79693	YRDC
10797	MTHFD2
85438	CABS1
56098	PCDHGC4
6648	SOD2
79694	MANEA
340371	NRBP2
3449	IFNA16
9615	GDA
100302153	MIR1298
680	BRS3
1763	DNA2
728558	ENTPD1-AS1
441631	TSPAN11
92595	ZNF764
4884	NPTX1
1572	CYP2F1
963	CD53
10899	JTB
25874	MPC2
261726	TIPRL
1122	CHML
54432	YIPF1
386678	KRTAP10-11
2829	XCR1
6783	SULT1E1
4001	LMNB1
6502	SKP2
245806	VGLL2
696	BTN1A1
5696	PSMB8
6257	RXRB
5520	PPP2R2A
793	CALB1
9853	RUSC2
8260	NAA10
8284	KDM5D
729096	BMS1P4
23387	SIK3
57228	SMAGP
5595	MAPK3
474170	LRRC37A2
55119	PRPF38B
1141	CHRNB2
4065	LY75
9874	TLK1
9759	HDAC4
5922	RASA2
59350	RXFP1
4602	MYB
51450	PRRX2
54914	FOCAD
2315	MLANA
574509	MIR513A1
64231	MS4A6A
121512	FGD4
11057	ABHD2
54890	ALKBH5
81850	KRTAP1-3
55527	FEM1A
4146	MATN1
64744	SMAP2
63908	NAPB
55171	TBCCD1
4049	LTA
89822	KCNK17
312	ANXA13
257240	KLHL34
3824	KLRD1
4618	MYF6
6017	RLBP1
653190	ABCC6P1
390927	ZNF793
1084	CEACAM3
54587	MXRA8
51205	ACP6
183	AGT
51441	YTHDF2
85366	MYLK2
79674	VEPH1
166863	RBM46
6659	SOX4
10248	POP7
548645	DNAJC25
169834	ZNF883
3448	IFNA14
203562	TMEM31
93380	MMGT1
169981	SPIN3
1892	ECHS1
2350	FOLR2
123970	C16orf78
8387	OR1E1
3927	LASP1
762	CA4
37	ACADVL
57724	EPG5
26659	OR7A5
79744	ZNF419
9462	RASAL2
2825	GPR1
54465	ETAA1
84859	LRCH3
1576	CYP3A4
1902	LPAR1
28989	NTMT1
55841	WWC3
3052	HCCS
2892	GRIA3
1586	CYP17A1
3732	CD82
50838	TAS2R13
8562	DENR
23416	KCNH3
28318	IGHV3OR15-7
5336	PLCG2
30837	SOCS7
3487	IGFBP4
4355	MPP2
163051	ZNF709
7135	TNNI1
65094	JMJD4
55006	TRMT61B
129530	LYG1
55651	NHP2
133957	CCDC127
29116	MYLIP
57380	MRS2
79613	TANGO6
1520	CTSS
3428	IFI16
5530	PPP3CA
152756	FAM218A
285704	RGMB
23590	PDSS1
4975	OMP
50865	HEBP1
7167	TPI1
122809	SOCS4
10352	WARS2
26060	APPL1
115265	DDIT4L
28952	CCDC22
4598	MVK
4236	MFAP1
5073	PARN
4501	MT1X
93517	SDR42E1
224	ALDH3A2
100128569	C19orf71
53822	FXYD7
8615	USO1
9232	PTTG1
662	BNIP1
54825	CDHR2
80230	RUFY1
285659	OR2V2
51406	NOL7
155061	ZNF746
2021	ENDOG
2731	GLDC
9459	ARHGEF6
5160	PDHA1
51184	GPN3
3850	KRT3
123228	SENP8
5912	RAP2B
345062	PRSS48
389257	LRRC14B
644353	ZCCHC18
5995	RGR
2101	ESRRA
2197	FAU
1374	CPT1A
60485	SAV1
55897	MESP1
347741	OTOP3
23335	WDR7
81576	CCDC130
1999	ELF3
64600	PLA2G2F
163702	IFNLR1
5984	RFC4
10188	TNK2
8309	ACOX2
7365	UGT2B10
94033	FTMT
10011	SRA1
3157	HMGCS1
4224	MEP1A
63917	GALNT11
100421634	CUBNP3
51075	TMX2
493861	EID3
397	ARHGDIB
11331	PHB2
83591	THAP2
145482	PTGR2
58489	ABHD17C
2653	GCSH
201283	AMZ2P1
59340	HRH4
339327	ZNF546
25759	SHC2
24139	EML2
353132	LCE1B
55092	TMEM51
9145	SYNGR1
253190	SERHL2
91543	RSAD2
1356	CP
5860	QDPR
639	PRDM1
27241	BBS9
644128	RPL23AP53
2790	GNG10
286205	SCAI
84628	NTNG2
4319	MMP10
5286	PIK3C2A
220002	CYB561A3
64897	C12orf43
386653	IL31
115749	C12orf56
84190	METTL25
55425	GPALPP1
374655	ZNF710
197342	EME2
26022	TMEM98
63895	PIEZO2
57677	ZFP14
57030	SLC17A7
912	CD1D
9698	PUM1
149483	CCDC17
55959	SULF2
5357	PLS1
165679	SPTSSB
7690	ZNF131
5603	MAPK13
375607	NAT16
693178	MIR593
27147	DENND2A
7791	ZYX
55353	LAPTM4B
57706	DENND1A
64425	POLR1E
170685	NUDT10
390157	OR8K1
390323	OR6C75
147744	TMEM190
254879	OR2T6
9435	CHST2
83893	SPATA16
6863	TAC1
440073	IQSEC3
84899	TMTC4
122618	PLD4
28657	TRAV26-1
27023	FOXB1
30812	SOX8
1362	CPD
100132386	KRTAP4-9
9552	SPAG7
342898	SYCN
94030	LRRC4B
25832	NBPF14
4610	MYCL
63935	PCIF1
7855	FZD5
90288	EFCAB12
57721	METTL14
3627	CXCL10
26262	TSPAN17
10512	SEMA3C
27085	MTBP
3439	IFNA1
6758	SSX5
5507	PPP1R3C
120065	OR5P2
9052	GPRC5A
89970	RSPRY1
146861	SLC35G3
284111	SLC13A5
126308	MOB3A
448834	KPRP
5321	PLA2G4A
1379	CR1L
339451	KLHL17
5593	PRKG2
26503	SLC17A5
134728	IRAK1BP1
80778	ZNF34
138724	C9orf131
334	APLP2
64852	TUT1
728215	FAM155A
29103	DNAJC15
8854	ALDH1A2
79748	LMAN1L
94103	ORMDL3
374868	ATP9B
374882	TMEM205
4653	MYOC
23127	COLGALT2
81928	CABLES2
150209	AIFM3
9609	RAB36
339761	CYP27C1
57835	SLC4A5
7535	ZAP70
84107	ZIC4
8994	LIMD1
391634	HSP90AB2P
339967	TMPRSS11A
55100	WDR70
728464	METTL24
347454	SOWAHD
158511	CSAG1
219743	TYSND1
643677	CCDC168
440248	HERC2P9
1512	CTSH
54873	PALMD
10560	SLC19A2
79411	GLB1L
130612	TMEM198
389123	IQCF2
51088	KLHL5
59084	ENPP5
389558	FAM180A
11219	TREX2
387718	TEX36
8505	PARG
6338	SCNN1B
15	AANAT
84733	CBX2
10212	DDX39A
128372	OR6N1
7165	TPD52L2
7008	TEF
55081	IFT57
132158	GLYCTK
56990	CDC42SE2
3101	HK3
494551	WEE2
23660	ZKSCAN5
91252	SLC39A13
254122	SNX32
341405	ANKRD33
10576	CCT2
2072	ERCC4
64319	FBRS
9340	GLP2R
255809	C19orf38
27202	C5AR2
90333	ZNF468
11025	LILRB3
3904	LAIR2
9213	XPR1
80045	GPR157
10051	SMC4
79443	FYCO1
64599	GIGYF1
2041	EPHA1
2626	GATA4
11137	PWP1
403284	OR6C68
28755	TRAC
5411	PNN
4157	MC1R
4641	MYO1C
9480	ONECUT2
9466	IL27RA
7408	VASP
27294	DHDH
10946	SF3A3
1031	CDKN2C
2646	GCKR
645784	ANKRD36BP2
185	AGTR1
22907	DHX30
57107	PDSS2
10603	SH2B2
51650	MRPS33
11236	RNF139
9639	ARHGEF10
80243	PREX2
25987	TSKU
4254	KITLG
90338	ZNF160
339456	TMEM52
388799	FAM209B
56110	PCDHGA5
4338	MOCS2
114781	BTBD9
5009	OTC
100287284	MANSC4
5427	POLE2
10509	SEMA4B
51321	AMZ2
55666	NPLOC4
9050	PSTPIP2
126075	CCDC159
574457	MIR181D
23476	BRD4
26532	OR10H3
79629	OCEL1
116541	MRPL54
10623	POLR3C
2582	GALE
84618	NT5C1A
6527	SLC5A4
285180	RUFY4
285335	SLC9C1
51308	REEP2
29886	SNX8
1750	DLX6
4683	NBN
6838	SURF6
9833	MELK
549	AUH
4281	MID1
254528	MEIOB
5709	PSMD3
7625	ZNF74
383	ARG1
11075	STMN2
10952	SEC61B
7321	UBE2D1
219981	OR5A2
54621	VSIG10
9388	LIPG
343263	MYBPHL
60493	FASTKD5
51252	FAM178B
51738	GHRL
56103	PCDHGB2
5134	PDCD2
340156	MYLK4
54927	CHCHD3
54103	GSAP
157310	PEBP4
92714	ARRDC1
538	ATP7A
80119	PIF1
9915	ARNT2
90410	IFT20
51073	MRPL4
55422	ZNF331
9667	SAFB2
148741	ANKRD35
114625	ERMAP
23261	CAMTA1
28231	SLCO4A1
285025	CCDC141
57630	SH3RF1
6731	SRP72
84740	AFAP1-AS1
135138	PACRG
23607	CD2AP
148	ADRA1A
619279	ZNF704
1610	DAO
63894	VIPAS39
112479	ERI2
1001	CDH3
57532	NUFIP2
1747	DLX3
23510	KCTD2
10189	ALYREF
3726	JUNB
51477	ISYNA1
55111	PLEKHJ1
6183	MRPS12
79085	SLC25A23
1805	DPT
5972	REN
55735	DNAJC11
55713	ZNF334
11200	CHEK2
91582	RPS19BP1
4760	NEUROD1
28972	SPCS1
4437	MSH3
56995	TULP4
80727	TTYH3
441194	PMS2CL
392376	OR13C2
51162	EGFL7
1072	CFL1
10776	ARPP19
124045	SPATA33
2587	GALR1
645745	MT1HL1
256380	SCML4
392360	CTSL3P
55690	PACS1
5204	PFDN5
146456	TMED6
2081	ERN1
201134	CEP112
1366	CLDN7
6730	SRP68
9123	SLC16A3
171586	ABHD3
574466	MIR519C
80128	TRIM46
84614	ZBTB37
3170	FOXA2
140710	SOGA1
4047	LSS
115677	NOSTRIN
8604	SLC25A12
150696	PROM2
389207	GRXCR1
132660	LIN54
26211	OR2F1
554236	DPY19L2P1
353345	GPR141
4715	NDUFB9
2675	GFRA2
54542	RC3H2
55833	UBAP2
23081	KDM4C
57713	SFMBT2
9610	RIN1
196463	PLBD2
55884	WSB2
55644	OSGEP
57336	ZNF287
284161	GDPD1
388333	SPDYE4
25896	INTS7
728116	ZBTB8B
10269	ZMPSTE24
6573	SLC19A1
693155	MIR570
2803	GOLGA4
196	AHR
256130	TMEM196
4104	MAGEA5
22931	RAB18
50836	TAS2R8
64375	IKZF4
3981	LIG4
1014	CDH16
653166	OR1D4
56925	LXN
51023	MRPS18C
7272	TTK
135892	TRIM50
94241	TP53INP1
85417	CCNB3
6441	SFTPD
329	BIRC2
9159	PCSK7
353116	RILPL1
1497	CTNS
7572	ZNF24
4092	SMAD7
3812	KIR3DL2
92747	BPIFB1
2078	ERG
23760	PITPNB
84869	CBR4
60312	AFAP1
1758	DMP1
2969	GTF2I
58524	DMRT3
23597	ACOT9
4317	MMP8
341799	OR6S1
28232	SLCO3A1
84225	ZMYND15
23509	POFUT1
64422	ATG3
285282	RABL3
54433	GAR1
91977	MYOZ3
51121	RPL26L1
9179	AP4M1
286262	TPRN
158046	NXNL2
219623	TMEM26
100132116	ACTA2-AS1
64806	IL25
57381	RHOJ
8120	AP3B2
56963	RGMA
6329	SCN4A
84705	GTPBP3
22847	ZNF507
140576	S100A16
91687	CENPL
10878	CFHR3
81559	TRIM11
27022	FOXD3
55615	PRR5
731220	RFX8
3344	FOXN2
53335	BCL11A
131474	CHCHD4
6307	MSMO1
132299	OCIAD2
55005	RMND1
55633	TBC1D22B
11333	PDAP1
83856	FSD1L
81605	URM1
54796	BNC2
79979	TRMT2B
84866	TMEM25
79841	AGBL2
9498	SLC4A8
84975	MFSD5
196410	METTL7B
